link_id,a,b,aadt,length,speed,ftype,lanes,capacity
8538_9631,8538,9631,3292.2,0.23492,15.19936,4,1,748
8538_9632,8538,9632,1517,0.16287,11.62304,5,1,525
8538_10905,8538,10905,4342.9,0.28405,15.19936,4,1,748
8539_8280,8539,8280,3936.9,0.0903,15.19936,4,2,1422
8539_8541,8539,8541,4314.4,0.09948,15.19936,4,2,1422
8540_6452,8540,6452,8722.1,0.55637,16.98752,2,2,1858
8540_6483,8540,6483,7905.9,0.45002,16.98752,2,2,1858
8541_5791,8541,5791,4314.4,0.12463,16.98752,4,2,1493.1
8541_8539,8541,8539,3936.9,0.09948,15.19936,4,2,1422
8542_6452,8542,6452,7488.2,0.23681,15.19936,4,1,748
8542_6490,8542,6490,7328.6,0.27653,15.19936,4,1,748
8543_5791,8543,5791,2178.9,0.15248,16.98752,4,2,1493.1
8543_8545,8543,8545,2492,0.09604,15.19936,4,2,1422
8544_6452,8544,6452,5436.9,0.23796,12.51712,4,1,710.6
8544_8760,8544,8760,5403.6,0.24548,12.51712,4,1,710.6
8545_7133,8545,7133,2492,0.0826,15.19936,4,2,1422
8545_8543,8545,8543,2178.9,0.09604,15.19936,4,2,1422
8546_6579,8546,6579,3847.8,0.30509,15.19936,4,1,748
8546_6645,8546,6645,3948.4,0.45984,15.19936,4,1,748
8547_5998,8547,5998,2000.9,0.09322,21.45792,4,1,822.8
8547_7177,8547,7177,2154.2,0.33865,21.45792,4,1,822.8
8548_6483,8548,6483,5124.4,0.45336,16.98752,2,2,1858
8548_8568,8548,8568,2934.7,0.55048,16.98752,2,2,1858
8549_4579,8549,4579,13936.7,0.12991,15.6464,3,2,1716
8549_5342,8549,5342,13254,0.13366,15.6464,3,2,1716
8550_6866,8550,6866,934.4,0.47352,21.45792,4,1,822.8
8550_6973,8550,6973,884.9,0.22995,21.45792,4,1,822.8
8551_6692,8551,6692,902.5,0.28621,16.98752,4,1,785.4
8551_8203,8551,8203,884.1,0.42479,21.45792,4,1,822.8
8552_7321,8552,7321,5329.7,0.35426,15.6464,3,1,894
8552_8877,8552,8877,4744.9,0.07021,15.6464,3,1,894
8553_5342,8553,5342,11949.6,0.0911,15.6464,3,2,1716
8553_8555,8553,8555,11363.6,0.06565,15.6464,3,2,1716
8554_3629,8554,3629,10345.4,0.48031,13.4112,3,2,1630.2
8554_4861,8554,4861,11500.7,0.12325,13.4112,3,2,1630.2
8555_8553,8555,8553,11949.6,0.06565,15.6464,3,2,1716
8555_8573,8555,8573,11363.6,0.18039,15.6464,3,2,1716
8556_6468,8556,6468,3186.2,0.49463,19.22272,3,1,938.7
8556_8113,8556,8113,471,0.66212,14.30528,5,1,551.25
8556_10903,8556,10903,3385,0.50231,19.22272,3,1,938.7
8557_3920,8557,3920,6151.2,0.06082,15.6464,3,1,894
8557_5677,8557,5677,5969.9,0.08117,15.6464,3,1,894
8558_6412,8558,6412,3530,0.50523,19.22272,3,1,938.7
8558_7165,8558,7165,3349.4,0.40064,19.22272,3,1,938.7
8559_3920,8559,3920,1469.5,0.07235,15.19936,4,2,1422
8559_8411,8559,8411,1274.9,0.09285,15.19936,4,2,1422
8560_6413,8560,6413,4621.1,0.50012,15.6464,3,1,894
8560_8562,8560,8562,5301,0.26358,15.6464,3,1,894
8561_3920,8561,3920,4788,0.0714,15.6464,3,2,1716
8561_8563,8561,8563,5583.7,0.07657,15.6464,3,2,1716
8562_7362,8562,7362,6017.8,0.0219,19.22272,3,1,938.7
8562_8115,8562,8115,259.6,0.40886,11.62304,5,1,525
8562_8117,8562,8117,954.2,0.18868,14.30528,5,1,551.25
8562_8560,8562,8560,5202.7,0.26358,15.6464,3,1,894
8563_8561,8563,8561,4788,0.07657,15.6464,3,2,1716
8563_8565,8563,8565,5583.7,0.11815,15.6464,3,2,1716
8564_8115,8564,8115,238,0.08838,11.62304,5,1,525
8564_8216,8564,8216,341.2,0.4336,14.30528,5,1,551.25
8564_8566,8564,8566,597.2,0.56455,14.30528,5,1,551.25
8565_8563,8565,8563,4788,0.11815,15.6464,3,2,1716
8565_8567,8565,8567,5583.7,0.05248,15.6464,3,2,1716
8566_8113,8566,8113,477.8,0.84297,14.30528,5,1,551.25
8566_8564,8566,8564,579.2,0.56455,14.30528,5,1,551.25
8566_8568,8566,8568,939.1,0.48411,11.62304,5,1,525
8566_9465,8566,9465,129.1,0.49593,11.62304,5,1,525
8567_5169,8567,5169,5583.7,0.03753,15.6464,3,2,1716
8567_8565,8567,8565,4788,0.05248,15.6464,3,2,1716
8568_8548,8568,8548,3214.5,0.55048,16.98752,2,2,1858
8568_8566,8568,8566,920.5,0.48411,11.62304,5,1,525
8568_9651,8568,9651,3135.3,0.24545,14.30528,5,1,551.25
8569_8480,8569,8480,958.5,0.06686,11.62304,5,2,998
8569_8571,8569,8571,1495.8,0.05896,11.62304,5,2,998
8570_6481,8570,6481,3687.1,0.54745,15.19936,4,1,748
8570_8359,8570,8359,1131.9,0.30696,14.30528,5,1,551.25
8570_9352,8570,9352,4352.1,0.10503,16.98752,4,1,785.4
8570_9651,8570,9651,3355.8,0.26471,14.30528,5,1,551.25
8571_5540,8571,5540,1495.8,0.09252,11.62304,5,2,998
8571_8569,8571,8569,958.5,0.05896,11.62304,5,2,998
8573_7472,8573,7472,5939.3,0.21362,15.6464,3,2,1716
8573_8555,8573,8555,11949.6,0.18039,15.6464,3,2,1716
8574_6536,8574,6536,2978.2,0.37729,15.19936,4,1,748
8574_6638,8574,6638,2691.2,0.27162,16.98752,4,1,785.4
8575_8480,8575,8480,223.4,0.03482,11.62304,5,1,525
8575_8577,8575,8577,63.6,0.02699,11.62304,5,1,525
8576_6465,8576,6465,9234.2,0.28334,20.385024,2,2,1858
8576_6471,8576,6471,8776.5,0.29247,20.385024,2,2,1858
8577_6195,8577,6195,63.6,0.25275,11.62304,5,1,525
8577_8575,8577,8575,223.4,0.02699,11.62304,5,1,525
8578_6471,8578,6471,13746.2,0.30783,21.45792,2,2,1950.9
8578_6496,8578,6496,12153.3,0.32149,21.45792,2,2,1950.9
8579_5544,8579,5544,1161.9,0.4259,15.19936,4,1,748
8579_11330,8579,11330,1806.3,0.10512,15.19936,4,1,748
8580_5931,8580,5931,2678.5,0.36132,13.4112,3,2,1630.2
8580_8643,8580,8643,4668.9,0.09913,12.51712,4,1,710.6
8580_8657,8580,8657,3919.8,0.08893,13.4112,3,2,1630.2
8582_8436,8582,8436,3970.9,0.16182,12.51712,4,1,710.6
8582_8833,8582,8833,2717.7,0.12941,12.51712,4,1,710.6
8586_6434,8586,6434,16933.5,0.26347,13.4112,3,2,1630.2
8586_6463,8586,6463,14032.1,0.43945,13.4112,3,2,1630.2
8588_6724,8588,6724,4931.5,0.08581,11.62304,42,1,983
8590_8322,8590,8322,8144.2,0.48755,10.28192,5,1,498.75
8590_8334,8590,8334,8416.5,0.43025,13.4112,3,2,1630.2
8590_8883,8590,8883,9475,0.15609,10.28192,5,1,498.75
8590_10906,8590,10906,22025.09961,0.00541,13.4112,3,2,1630.2
8592_8882,8592,8882,7962.1,0.09837,10.28192,5,1,498.75
8592_9640,8592,9640,25147.30078,0.49131,20.385024,2,2,1858
8592_9641,8592,9641,27282.59961,0.17671,17.166335999999998,2,2,1765.1
8593_8613,8593,8613,5679.6,0.02664,15.19936,4,1,748
8593_8619,8593,8619,5393.7,0.05293,15.19936,4,1,748
8594_6927,8594,6927,496,0.14651,10.28192,5,1,498.75
8594_10779,8594,10779,497.5,0.25541,11.62304,5,1,525
8595_5606,8595,5606,5679.6,0.13863,15.19936,4,1,748
8595_8597,8595,8597,5393.7,0.04447,15.19936,4,1,748
8596_6443,8596,6443,10577.5,0.33032,13.4112,3,2,1630.2
8596_8507,8596,8507,8065.9,0.14356,13.4112,3,2,1630.2
8597_8595,8597,8595,5679.6,0.04447,15.19936,4,1,748
8597_8599,8597,8599,5393.7,0.14405,15.19936,4,1,748
8598_6395,8598,6395,7330.1,0.74897,15.6464,3,1,894
8599_8597,8599,8597,5679.6,0.14405,15.19936,4,1,748
8599_8603,8599,8603,5393.7,0.01763,15.19936,4,1,748
8600_11339,8600,11339,690,0.09738,15.6464,3,1,894
8600_11340,8600,11340,1861.8,0.13274,15.19936,4,1,748
8602_5315,8602,5315,9573.9,0.18818,15.6464,3,1,894
8602_8777,8602,8777,9066.7,0.14028,15.6464,3,1,894
8603_8599,8603,8599,5679.6,0.01763,15.19936,4,1,748
8603_8605,8603,8605,5393.7,0.08687,15.19936,4,1,748
8605_8603,8605,8603,5679.6,0.08687,15.19936,4,1,748
8605_8609,8605,8609,5393.7,0.03444,15.19936,4,1,748
8606_5962,8606,5962,340.1,0.35423,14.30528,5,1,551.25
8606_5963,8606,5963,446.8,0.54294,16.98752,4,1,785.4
8606_6982,8606,6982,907.1,0.35318,16.98752,4,1,785.4
8607_6564,8607,6564,808.2,0.50736,16.98752,4,1,785.4
8607_7183,8607,7183,779,0.49907,16.98752,4,1,785.4
8608_6384,8608,6384,9880.7,0.05722,13.4112,3,2,1630.2
8608_6387,8608,6387,24080.59961,0.09358,13.4112,3,2,1630.2
8608_8886,8608,8886,487.3,0.06124,10.28192,5,1,498.75
8608_10835,8608,10835,19952.40039,0.06548,13.4112,3,2,1630.2
8609_8605,8609,8605,5679.6,0.03444,15.19936,4,1,748
8609_8611,8609,8611,5393.7,0.01902,15.19936,4,1,748
8610_5160,8610,5160,2410.2,0.27337,19.22272,3,1,938.7
8610_5653,8610,5653,2160.7,0.41441,24.5872,3,1,983.4
8611_8609,8611,8609,5679.6,0.01902,15.19936,4,1,748
8611_8613,8611,8613,5393.7,0.01688,15.19936,4,1,748
8612_6999,8612,6999,3012.9,0.49773,15.6464,3,1,894
8612_7000,8612,7000,3621.2,0.41438,15.6464,3,1,894
8612_8997,8612,8997,822.7,0.21751,11.62304,5,1,525
8613_8593,8613,8593,5393.7,0.02664,15.19936,4,1,748
8613_8611,8613,8611,5679.6,0.01688,15.19936,4,1,748
8616_4396,8616,4396,12928.3,0.33354,14.30528,2,3,2536.5
8616_10934,8616,10934,11535.9,0.35323,14.30528,2,3,2536.5
8617_20611,8617,20611,0,0.05684,16.98752,4,1,785.4
8618_21410,8618,21410,2574.2,0.37354,24.5872,31,1,1473
8619_7571,8619,7571,5393.7,0.23504,15.19936,4,1,748
8619_8593,8619,8593,5679.6,0.05293,15.19936,4,1,748
8620_4252,8620,4252,3398.8,0.13654,10.28192,41,1,1200
8620_21410,8620,21410,5459.8,0.29795,24.5872,31,1,1473
8621_8623,8621,8623,0,0.04791,14.30528,5,1,551.25
8621_22784,8621,22784,0,0.48064,14.30528,5,1,551.25
8622_6373,8622,6373,379.5,0.50293,11.62304,5,1,525
8622_10915,8622,10915,336.6,0.26519,11.62304,5,1,525
8623_8621,8623,8621,0,0.04791,14.30528,5,1,551.25
8624_20346,8624,20346,1254.3,0.10715,16.98752,4,1,785.4
8624_22109,8624,22109,0,0.28627,16.98752,4,1,785.4
8627_24307,8627,24307,109,0.27961,21.45792,4,1,822.8
8628_21316,8628,21316,252.9,0.24015,21.45792,4,1,822.8
8630_5168,8630,5168,2655.5,8.61115,25.92832,2,1,1064.8
8631_24307,8631,24307,70.9,0.24216,21.45792,4,1,822.8
8632_6580,8632,6580,888.2,0.17399,16.98752,4,1,785.4
8632_7509,8632,7509,845.8,0.33324,15.19936,4,1,748
8633_21307,8633,21307,24.5,0.50541,13.4112,6,1,462
8634_21316,8634,21316,279.6,0.12691,21.45792,4,1,822.8
8634_24305,8634,24305,404.5,0.24092,21.45792,4,1,822.8
8638_22932,8638,22932,17.9,0.50164,6.7056,7,1,300
8638_24374,8638,24374,17.9,0.49682,6.7056,7,1,300
8639_22601,8639,22601,110.2,0.24315,16.98752,4,1,785.4
8639_25436,8639,25436,28.8,0.246,16.98752,4,1,785.4
8640_21822,8640,21822,110.2,0.14804,19.22272,3,1,938.7
8640_22601,8640,22601,111.2,0.07804,19.22272,3,1,938.7
8642_7609,8642,7609,4668.9,0.15447,15.19936,4,1,748
8642_7610,8642,7610,4390.3,0.15291,15.19936,4,1,748
8643_7610,8643,7610,4668.9,0.081,12.51712,4,1,710.6
8643_8580,8643,8580,4390.3,0.09913,12.51712,4,1,710.6
8644_4163,8644,4163,31584.30078,0.10388,31.963359999999998,32,3,5079
8645_8644,8645,8644,31584.30078,0.09555,31.963359999999998,32,3,5079
8646_8645,8646,8645,31584.30078,0.11229,31.963359999999998,32,3,5079
8647_8646,8647,8646,31584.30078,0.08009,31.963359999999998,32,3,5079
8648_6191,8648,6191,334.5,0.06621,14.30528,5,1,551.25
8648_8152,8648,8152,395.9,0.0832,14.30528,5,1,551.25
8649_5814,8649,5814,565.7,0.24024,11.62304,5,1,525
8649_6180,8649,6180,51.7,0.22375,11.62304,5,1,525
8649_6196,8649,6196,21.8,0.16821,11.62304,5,1,525
8649_7921,8649,7921,238.2,0.26322,11.62304,5,1,525
8651_5933,8651,5933,28875.40039,0.07,31.963359999999998,32,3,5079
8652_6969,8652,6969,10123,0.10128,15.6464,3,2,1716
8652_6970,8652,6970,9751.3,0.12814,15.6464,3,2,1716
8653_8651,8653,8651,28875.40039,0.11053,31.963359999999998,32,3,5079
8654_6333,8654,6333,2820.4,0.38295,15.6464,3,1,894
8654_6478,8654,6478,2190.8,0.12156,15.6464,3,1,894
8655_8653,8655,8653,28875.40039,0.09099,31.963359999999998,32,3,5079
8656_6578,8656,6578,1526,0.47538,15.19936,4,1,748
8656_6580,8656,6580,977.2,0.44376,15.19936,4,1,748
8657_8580,8657,8580,4083.5,0.08893,13.4112,3,2,1630.2
8657_8659,8657,8659,3919.8,0.10292,13.4112,3,2,1630.2
8658_6560,8658,6560,3082.7,0.24234,19.22272,3,2,1801.8
8658_6564,8658,6564,3071.7,0.25229,19.22272,3,2,1801.8
8659_8657,8659,8657,4083.5,0.10292,13.4112,3,2,1630.2
8659_8660,8659,8660,3919.8,0.21363,13.4112,3,2,1630.2
8660_7620,8660,7620,3919.8,0.11537,13.4112,3,2,1630.2
8660_8659,8660,8659,4083.5,0.21363,13.4112,3,2,1630.2
8661_7739,8661,7739,1861.8,0.35225,15.19936,4,1,748
8661_11340,8661,11340,690,0.04485,15.19936,4,1,748
8662_3430,8662,3430,7285.9,0.17613,15.6464,3,2,1716
8662_3558,8662,3558,5985.9,0.30954,17.836896,2,1,1162
8662_9179,8662,9179,7366.4,0.07695,15.6464,3,2,1716
8663_7739,8663,7739,728.7,0.0915,15.19936,4,1,748
8663_8665,8663,8665,1600.5,0.07113,15.19936,4,1,748
8665_7721,8665,7721,1600.5,0.09011,15.19936,4,1,748
8665_8663,8665,8663,728.7,0.07113,15.19936,4,1,748
8666_8127,8666,8127,15.4,0.51306,16.98752,4,1,785.4
8666_8219,8666,8219,11.2,0.50617,14.30528,5,1,551.25
8666_10916,8666,10916,9.3,0.59852,16.98752,4,1,785.4
8667_4974,8667,4974,15326.9,0.18124,14.30528,2,2,1765.1
8667_5744,8667,5744,14193.4,0.11609,14.30528,2,2,1765.1
8668_6362,8668,6362,6212.4,0.36794,15.6464,3,1,894
8668_6365,8668,6365,6765.1,0.29368,15.6464,3,1,894
8669_4974,8669,4974,1757.9,0.05252,12.51712,4,1,710.6
8669_8671,8669,8671,2329,0.14811,12.51712,4,1,710.6
8671_5320,8671,5320,2329,0.16439,12.51712,4,1,710.6
8671_8669,8671,8669,1757.9,0.14811,12.51712,4,1,710.6
8672_6337,8672,6337,4778.5,0.27647,15.6464,3,1,894
8672_8674,8672,8674,4448.8,0.2597,15.6464,3,1,894
8673_7913,8673,7913,1940.3,0.04076,11.62304,5,1,525
8673_11174,8673,11174,1920.6,0.23061,11.62304,5,1,525
8674_6466,8674,6466,4290,0.23913,15.19936,4,1,748
8674_6469,8674,6469,3239.7,0.38358,15.6464,3,1,894
8674_8672,8674,8672,4778.5,0.2597,15.6464,3,1,894
8675_7913,8675,7913,1075.4,0.21776,11.62304,5,1,525
8675_8677,8675,8677,1091.3,0.05329,11.62304,5,1,525
8676_6442,8676,6442,3908.9,0.18585,15.19936,4,1,748
8676_6466,8676,6466,222.5,0.54936,15.19936,4,1,748
8676_8928,8676,8928,5221.3,0.18437,15.6464,3,1,894
8676_8929,8676,8929,5086.8,0.35709,15.6464,3,1,894
8677_5918,8677,5918,1091.3,0.10421,11.62304,5,1,525
8677_8675,8677,8675,1075.4,0.05329,11.62304,5,1,525
8678_5558,8678,5558,465.6,0.5142,11.62304,5,1,525
8678_5918,8678,5918,731.4,0.04644,11.62304,5,1,525
8679_3906,8679,3906,699.2,0.14757,15.19936,4,1,748
8679_5690,8679,5690,185.9,0.18446,15.19936,4,1,748
8682_5854,8682,5854,46518.30078,0.07084,15.020544000000001,2,4,3964
8683_5288,8683,5288,1477.3,0.07705,12.51712,4,1,710.6
8683_10755,8683,10755,2087.4,0.22184,12.51712,4,1,710.6
8684_8700,8684,8700,1551.7,1.02482,15.19936,4,1,748
8684_9462,8684,9462,1838.5,0.04747,15.19936,4,1,748
8685_4219,8685,4219,15969.8,0.2153,25.03424,12,2,2116
8685_11426,8685,11426,15001.8,0.41319,25.03424,12,2,2116
8692_6379,8692,6379,10020.9,0.0912,13.4112,3,2,1630.2
8692_6415,8692,6415,9579.1,0.25675,13.4112,3,2,1630.2
8694_6421,8694,6421,3825.3,0.37691,11.62304,5,1,525
8694_8249,8694,8249,0,0.14749,19.22272,3,1,938.7
8694_9683,8694,9683,3533.2,0.36417,15.6464,3,1,894
8694_10912,8694,10912,2631.7,0.12384,11.62304,5,1,525
8696_6309,8696,6309,5603,0.49655,15.19936,4,1,748
8696_8887,8696,8887,3817.3,0.25374,15.19936,4,1,748
8698_6328,8698,6328,3152.7,0.32374000000000003,15.6464,3,1,894
8698_8929,8698,8929,4697.7,0.17057,15.6464,3,1,894
8700_6442,8700,6442,3722,0.33948,15.19936,4,1,748
8700_8684,8700,8684,1838.5,1.02482,15.19936,4,1,748
8702_8295,8702,8295,2559.9,0.10992,16.98752,4,1,785.4
8702_8916,8702,8916,1613.8,0.27718,11.62304,5,1,525
8702_8918,8702,8918,2428.4,0.09379,16.98752,4,1,785.4
8705_8086,8705,8086,894.6,0.18008,14.30528,5,1,551.25
8705_8188,8705,8188,0,0.22125,14.30528,5,1,551.25
8706_7116,8706,7116,0,0.094,11.62304,5,1,525
8706_8773,8706,8773,0,0.05675,11.62304,5,1,525
8707_4220,8707,4220,413.4,0.31313,11.62304,5,1,525
8707_4282,8707,4282,1019,0.02396,14.30528,5,1,551.25
8707_7648,8707,7648,432.8,0.23649,15.19936,4,1,748
8712_6704,8712,6704,13347.5,0.17618,16.98752,2,2,1858
8712_6733,8712,6733,14161.6,0.21884,16.98752,2,2,1858
8714_7172,8714,7172,306.9,0.19086,14.30528,5,1,551.25
8714_8768,8714,8768,897.2,0.35233,14.30528,5,1,551.25
8715_6116,8715,6116,8838.1,0.07514,15.19936,4,1,748
8715_8719,8715,8719,4143.5,0.08391,15.19936,4,1,748
8716_7185,8716,7185,2664.4,0.47829,15.19936,4,1,748
8716_9598,8716,9598,8417.9,0.39727,15.19936,4,1,748
8717_6114,8717,6114,6184.3,0.05873,15.19936,4,1,748
8717_8718,8717,8718,10880.1,0.0612,15.19936,4,1,748
8718_8717,8718,8717,6184.3,0.0612,15.19936,4,1,748
8718_11676,8718,11676,10880.1,0.08166,15.19936,4,1,748
8719_8715,8719,8715,8838.1,0.08391,15.19936,4,1,748
8719_11414,8719,11414,4143.5,0.06063,15.19936,4,1,748
8720_7222,8720,7222,6045.2,0.05746,11.62304,5,1,525
8720_8722,8720,8722,127.4,0.05663,11.62304,5,1,525
8722_8720,8722,8720,6045.2,0.05663,11.62304,5,1,525
8722_8723,8722,8723,127.4,0.03816,11.62304,5,1,525
8723_7221,8723,7221,127.4,0.05412,11.62304,5,1,525
8723_8722,8723,8722,6045.2,0.03816,11.62304,5,1,525
8724_7220,8724,7220,127.4,0.12949,11.62304,5,1,525
8724_7221,8724,7221,6045.2,0.05025,11.62304,5,1,525
8725_11413,8725,11413,6671.7,0.09795,11.62304,5,1,525
8725_11414,8725,11414,5957.9,0.08706,11.62304,5,1,525
8726_6610,8726,6610,484.4,0.13112,10.28192,5,1,498.75
8726_6629,8726,6629,715.1,0.1367,10.28192,5,1,498.75
8727_6560,8727,6560,4123.4,0.46941,19.22272,3,1,938.7
8727_6687,8727,6687,3460.6,0.54432,19.22272,3,1,938.7
8728_6531,8728,6531,3939.9,0.40167,15.19936,4,1,748
8728_6584,8728,6584,3932.1,0.16761,15.19936,4,1,748
8729_11413,8729,11413,1812,0.13364,11.62304,5,1,525
8729_11419,8729,11419,2529.7,0.27208,11.62304,5,1,525
8730_11879,8730,11879,1431,0.30352,15.19936,4,1,748
8730_11880,8730,11880,1088.3,0.05873,15.19936,4,1,748
8731_11411,8731,11411,2529.7,0.0702,11.62304,5,1,525
8731_11419,8731,11419,1812,0.08185,11.62304,5,1,525
8732_8733,8732,8733,2529.7,0.06219,11.62304,5,1,525
8732_11411,8732,11411,1812,0.06398,11.62304,5,1,525
8733_8732,8733,8732,1812,0.06219,11.62304,5,1,525
8733_9168,8733,9168,2529.7,0.0696,11.62304,5,1,525
8734_9168,8734,9168,2771,0.33867,11.62304,5,1,525
8734_9172,8734,9172,2455.8,0.04914,11.62304,5,1,525
8735_7217,8735,7217,2263.1,0.03835,11.62304,5,1,525
8735_9172,8735,9172,2626,0.04649,11.62304,5,1,525
8736_7893,8736,7893,1045.2,0.05173,11.62304,5,1,525
8736_8737,8736,8737,1092.6,0.04833,11.62304,5,1,525
8737_7881,8737,7881,1092.6,0.21706,11.62304,5,1,525
8737_8736,8737,8736,1045.2,0.04833,11.62304,5,1,525
8738_7881,8738,7881,1045.2,0.053,11.62304,5,1,525
8738_8739,8738,8739,1092.6,0.08911,11.62304,5,1,525
8739_8282,8739,8282,1092.6,0.05893,11.62304,5,1,525
8739_8738,8739,8738,1045.2,0.08911,11.62304,5,1,525
8740_7877,8740,7877,4232,0.05592,11.62304,5,1,525
8740_8741,8740,8741,4281.8,0.06928,11.62304,5,1,525
8741_7879,8741,7879,4281.8,0.06833,11.62304,5,1,525
8741_8740,8741,8740,4232,0.06928,11.62304,5,1,525
8742_5528,8742,5528,4281.8,0.04477,11.62304,5,1,525
8742_7875,8742,7875,4232,0.05667,11.62304,5,1,525
8743_8751,8743,8751,4474,0.0662,11.62304,5,2,998
8743_11414,8743,11414,3965.3,0.08668,11.62304,5,2,998
8744_7196,8744,7196,3127.5,0.37256,19.22272,3,1,938.7
8744_11456,8744,11456,2493.1,0.49264,19.22272,3,1,938.7
8747_7129,8747,7129,3643.9,0.13047,19.22272,3,1,938.7
8747_7196,8747,7196,3168.5,0.46894,19.22272,3,1,938.7
8748_6389,8748,6389,6360,0.30776,15.6464,3,2,1716
8748_7197,8748,7197,6200.7,0.27126,15.6464,3,2,1716
8749_7120,8749,7120,1459.2,0.58738,15.6464,3,1,894
8749_7121,8749,7121,1265.9,0.40288,15.6464,3,1,894
8751_8743,8751,8743,3965.3,0.0662,11.62304,5,2,998
8751_11434,8751,11434,4474,0.06753,11.62304,5,2,998
8752_6555,8752,6555,1407,0.26598,11.62304,5,1,525
8752_8754,8752,8754,3931.9,0.30118,15.19936,4,1,748
8752_9684,8752,9684,3787,0.55577,15.19936,4,1,748
8753_8755,8753,8755,4474,0.06895,11.62304,5,2,998
8753_11434,8753,11434,3965.3,0.1036,11.62304,5,2,998
8754_8752,8754,8752,3817.3,0.30118,15.19936,4,1,748
8754_8887,8754,8887,3931.9,0.03733,15.19936,4,1,748
8755_8753,8755,8753,3965.3,0.06895,11.62304,5,2,998
8755_11415,8755,11415,4474,0.06289,11.62304,5,2,998
8756_6414,8756,6414,7791.9,0.54062,16.98752,2,2,1858
8756_6483,8756,6483,8643.6,0.47941,16.98752,2,2,1858
8756_9196,8756,9196,1405.6,0.47978,11.62304,5,1,525
8756_9465,8756,9465,499.2,0.50584,11.62304,5,1,525
8757_6110,8757,6110,2765.4,0.10248,15.19936,4,2,1422
8757_11415,8757,11415,2765.5,0.24766,15.19936,4,2,1422
8758_5035,8758,5035,13863.4,0.09631,15.6464,3,2,1716
8758_8298,8758,8298,13580.3,0.21881,15.6464,3,2,1716
8759_6113,8759,6113,1332.4,0.06895,16.98752,4,1,785.4
8759_8761,8759,8761,1282.2,0.05232,16.98752,4,1,785.4
8760_6419,8760,6419,3528.1,0.5885,12.51712,4,1,710.6
8760_8544,8760,8544,5482.9,0.24548,12.51712,4,1,710.6
8760_9196,8760,9196,2052.7,0.5257,11.62304,5,1,525
8761_6112,8761,6112,1282.2,0.0624,16.98752,4,1,785.4
8761_8759,8761,8759,1332.4,0.05232,16.98752,4,1,785.4
8762_8766,8762,8766,1933.4,0.03641,15.6464,30,1,1350
8763_6112,8763,6112,1332.4,0.03992,16.98752,4,1,785.4
8763_8765,8763,8765,1282.2,0.04685,16.98752,4,1,785.4
8764_7156,8764,7156,306.9,0.28369,14.30528,5,1,551.25
8764_7172,8764,7172,310.5,0.35242,14.30528,5,1,551.25
8765_6111,8765,6111,1282.2,0.03667,16.98752,4,1,785.4
8765_8763,8765,8763,1332.4,0.04685,16.98752,4,1,785.4
8766_7852,8766,7852,1933.4,0.01456,15.6464,30,1,1350
8767_6111,8767,6111,2409,0.04857,14.30528,5,1,551.25
8767_8769,8767,8769,2367.9,0.04491,14.30528,5,1,551.25
8768_7784,8768,7784,897.2,0.2186,14.30528,5,1,551.25
8768_8714,8768,8714,890.3,0.35233,14.30528,5,1,551.25
8769_8767,8769,8767,2409,0.04491,14.30528,5,1,551.25
8769_8771,8769,8771,2367.9,0.04903,14.30528,5,1,551.25
8770_6544,8770,6544,3021.1,0.07954,11.62304,42,1,983
8770_6697,8770,6697,208.2,0.06187,11.62304,42,1,983
8771_7546,8771,7546,2367.9,0.07749,14.30528,5,1,551.25
8771_8769,8771,8769,2409,0.04903,14.30528,5,1,551.25
8772_6111,8772,6111,1215.6,0.16626,16.98752,4,1,785.4
8772_7208,8772,7208,1205.9,0.50515,16.98752,4,1,785.4
8773_8706,8773,8706,0,0.05675,11.62304,5,1,525
8773_8774,8773,8774,0,0.07667,11.62304,5,1,525
8774_8773,8774,8773,0,0.07667,11.62304,5,1,525
8774_8775,8774,8775,0,0.0722,11.62304,5,1,525
8775_8774,8775,8774,0,0.0722,11.62304,5,1,525
8775_11198,8775,11198,0,0.04653,11.62304,5,1,525
8776_11198,8776,11198,0,0.06203,11.62304,5,1,525
8776_11199,8776,11199,0,0.06026,11.62304,5,1,525
8777_7316,8777,7316,9066.7,0.16907,15.6464,3,1,894
8777_8602,8777,8602,9573.9,0.14028,15.6464,3,1,894
8779_3713,8779,3713,2078.4,0.28956,15.19936,4,1,748
8779_4052,8779,4052,2264.4,0.14246,15.19936,4,1,748
8780_4588,8780,4588,596.8,0.08504,12.51712,4,1,710.6
8780_8781,8780,8781,848.6,0.08841,12.51712,4,1,710.6
8781_8780,8781,8780,596.8,0.08841,12.51712,4,1,710.6
8781_8782,8781,8782,848.6,0.31651,12.51712,4,1,710.6
8782_4557,8782,4557,848.6,0.12366,12.51712,4,1,710.6
8782_8781,8782,8781,596.8,0.31651,12.51712,4,1,710.6
8783_4350,8783,4350,3078.4,0.22791,15.19936,4,1,748
8783_4405,8783,4405,2959.1,0.31382,15.19936,4,1,748
8784_6630,8784,6630,7053.1,0.05033,15.19936,4,1,748
8784_11845,8784,11845,6935.2,0.10794,12.51712,4,1,710.6
8785_7770,8785,7770,1962.1,0.07428,11.62304,5,1,525
8785_8786,8785,8786,2010.7,0.0706,11.62304,5,1,525
8786_5813,8786,5813,2010.7,0.04927,11.62304,5,1,525
8786_8785,8786,8785,1962.1,0.0706,11.62304,5,1,525
